MONTH,DAY,HOUR,AIR TEMP,WIND SPEED,SOLAR RADIATION,RAIN GAUGE,PEOPLE COUNTER
1,1,1,27.29916667,4.916666667,0,0,2
1,1,2,27.235,4.583333333,0.066666667,0,4
1,1,3,27.21,5.166666667,0,0,3
1,1,4,27.075,4.833333333,0.066666667,0,3
1,1,5,27.2175,4.5,0,0,1
1,1,6,27.22666667,6.416666667,0,0,0
1,1,7,27.32666667,4.083333333,11.44166667,0,0
1,1,8,27.67833333,4,48.15833333,0,0
1,1,9,28.02333333,2.5,65.2,0,0
1,1,10,28.7375,2.916666667,145.75,0,0
1,1,11,29.4925,3.416666667,226.575,0,1
1,1,12,30.5375,3.583333333,352.3416667,0,1
1,1,13,31.34583333,3.25,363.3166667,0,1
1,1,14,30.88916667,4.166666667,454.8166667,0,1
1,1,15,30.77833333,5.333333333,330.875,0,2
1,1,16,30.32833333,3.416666667,183.8916667,0,2
1,1,17,30.3825,3.75,153.1666667,0,1
1,1,18,29.7425,2.916666667,70.05833333,0,2
1,1,19,29.3525,3.75,26.3,0,3
1,1,20,29.15333333,4.333333333,4.783333333,0,5
1,1,21,29.03416667,3.416666667,0,0,4
1,1,22,29.03416667,3.666666667,0,0,4
1,1,23,28.64083333,4.333333333,0,0,5
1,1,24,28.02416667,5.333333333,0,0,2
1,2,1,27.56833333,5.5,0,0,0
1,2,2,27.59833333,4.25,0,0,0
1,2,3,27.86416667,3.5,0,0,1
1,2,4,27.9175,2.75,0,0,0
1,2,5,27.99666667,2.333333333,0,0,0
1,2,6,27.965,3.083333333,0.066666667,0,1
1,2,7,28.06166667,2.416666667,4.075,0,1
1,2,8,28.54583333,3,34.29166667,0,2
1,2,9,29.07416667,3.666666667,83.50833333,0,1
1,2,10,29.88166667,2.416666667,158.0916667,0,1
1,2,11,30.5625,2.416666667,250.875,0,1
1,2,12,30.9175,3.583333333,306.5666667,0,5
1,2,13,31.40416667,3.75,326.15,0,6
1,2,14,31.70916667,3.583333333,393.9833333,0,6
1,2,15,31.555,4.583333333,327.8166667,0,5
1,2,16,31.19,3.916666667,241.7083333,0,7
1,2,17,30.45416667,5.75,177.7666667,0,7
1,2,18,30.45166667,3.583333333,166.3083333,0,6
1,2,19,29.7875,4.416666667,61.99166667,0,11
1,2,20,29.5475,3.916666667,10.19166667,0,6
1,2,21,29.46166667,2.583333333,0,0,7
1,2,22,29.41333333,1.666666667,0.066666667,0,7
1,2,23,29.40166667,2.333333333,0.066666667,0,7
1,2,24,29.40416667,2,0,0,3
1,3,1,29.38583333,1.166666667,0,0,1
1,3,2,29.32666667,2.166666667,0,0,1
1,3,3,29.31416667,1.916666667,0,0,1
1,3,4,29.26333333,1.416666667,0,0,1
1,3,5,29.24083333,1,0,0,2
1,3,6,29.16833333,2,0,0,0
1,3,7,29.28166667,0.833333333,4.491666667,0,0
1,3,8,29.40916667,1.083333333,30.13333333,0,5
1,3,9,30.23833333,2,85.65833333,0,1
1,3,10,31.09833333,1.75,157.475,0,2
1,3,11,32.0625,2.916666667,155.9583333,0,4
1,3,12,33.3525,3.083333333,361.9916667,0,5
1,3,13,33.61,5.583333333,493.9416667,0,5
1,3,14,33.6025,4.833333333,487.0583333,0,5
1,3,15,32.93583333,7.166666667,454.9,0,6
1,3,16,32.1225,8.833333333,379.1166667,0,3
1,3,17,31.4325,13,281.85,0,6
1,3,18,31.44083333,8.416666667,178.8833333,0,8
1,3,19,31.25666667,8.583333333,88.675,0,5
1,3,20,30.70833333,6.833333333,19.91666667,0,8
1,3,21,30.325,6.583333333,0,0,4
1,3,22,30.15916667,3.75,0,0,9
1,3,23,30.01166667,4.083333333,0,0,6
1,3,24,29.74583333,5.25,0.133333333,0,3
1,4,1,29.53416667,2.916666667,0.066666667,0,2
1,4,2,29.305,6.166666667,0,0,1
1,4,3,29.17666667,3.416666667,0,0,0
1,4,4,29.06,2.25,0,0,1
1,4,5,28.94583333,1,0,0,1
1,4,6,28.96583333,2.166666667,0.2,0,0
1,4,7,29.12,2.5,12.2,0,1
1,4,8,29.76166667,2.5,58.03333333,0,1
1,4,9,31.55416667,2.833333333,171.2333333,0,0
1,4,10,34.06916667,3.5,290.3416667,0,1
1,4,11,36.32416667,2.666666667,385.6416667,0,1
1,4,12,37.40333333,2.75,453.9916667,0,2
1,4,13,38.2975,3.75,493.075,0,3
1,4,14,38.20416667,6.916666667,501.4833333,0,6
1,4,15,37.72583333,8.25,399.975,0,3
1,4,16,36.9725,10.58333333,321.5666667,0,6
1,4,17,37.0425,11.41666667,225.3833333,0,5
1,4,18,37.06166667,9.333333333,174.0083333,0,5
1,4,19,37.46166667,11.33333333,71.98333333,0,12
1,4,20,37.9125,12.83333333,11.725,0,9
1,4,21,37.79333333,11.66666667,0,0,6
1,4,22,36.01,6.916666667,0.066666667,0,8
1,4,23,30.8175,9.25,0,0,7
1,4,24,30.02,9.416666667,0.133333333,0,4
1,5,1,29.56583333,9.75,0.066666667,0,2
1,5,2,29.38833333,7.75,0.066666667,0,0
1,5,3,29.12666667,6,0,0,1
1,5,4,29.14333333,5,0.133333333,0,0
1,5,5,29.19583333,4.75,0,0,0
1,5,6,28.985,4,0,0,1
1,5,7,28.82583333,4.666666667,14.225,0,0
1,5,8,28.9825,4.666666667,64.225,0,0
1,5,9,29.12833333,4.583333333,106.8583333,0,0
1,5,10,29.75666667,5,204.9166667,0,1
1,5,11,30.4625,5.083333333,271.8,0,0
1,5,12,30.94916667,4.916666667,379.0083333,0,1
1,5,13,31.0125,6.333333333,469.5583333,0,2
1,5,14,30.86416667,6.666666667,276.0083333,0,3
1,5,15,30.6475,7.416666667,277.1916667,0,1
1,5,16,29.72833333,5.666666667,102.6833333,0,1
1,5,17,29.48333333,5.833333333,112.9666667,0,3
1,5,18,29.4575,6.583333333,90.6,0,8
1,5,19,29.02,5.333333333,45.825,0,5
1,5,20,28.63,5.666666667,8.391666667,0,6
1,5,21,28.50083333,4.833333333,0,0,3
1,5,22,28.49666667,4.083333333,0,0,3
1,5,23,28.475,2.583333333,0.066666667,0,5
1,5,24,28.26333333,2.75,0.066666667,0,3
1,6,1,28.1075,1.75,0,0,1
1,6,2,27.87333333,0.916666667,0,0,1
1,6,3,27.49166667,0.166666667,0,0,2
1,6,4,27.58333333,0.5,0,0,0
1,6,5,27.96,1.166666667,0.066666667,0,1
1,6,6,27.9325,1.083333333,0,0,0
1,6,7,28.25083333,2.083333333,4.558333333,0,1
1,6,8,28.60333333,2.75,22.14166667,0,4
1,6,9,28.91333333,4.25,39.55,0,2
1,6,10,29.22583333,3,55.33333333,0,5
1,6,11,29.03916667,4.25,75.25833333,0,3
1,6,12,29.41166667,4,99.08333333,0,2
1,6,13,29.62666667,3.5,132.8416667,0,9
1,6,14,30.45,3.833333333,271.775,0,5
1,6,15,30.73416667,5.25,240.0416667,0,9
1,6,16,30.50916667,4.75,189.6333333,0,11
1,6,17,29.67333333,3.583333333,112.7666667,0,16
1,6,18,29.4675,3.25,108.4666667,0,16
1,6,19,29.115,3,18.25,0,13
1,6,20,28.4325,2.833333333,1.383333333,0.016666667,16
1,6,21,28.29083333,1.75,0.066666667,0.033333333,11
1,6,22,28.34083333,1.5,0,0,8
1,6,23,28.3725,2.166666667,0,0,5
1,6,24,28.46,3.25,0,0,4
1,7,1,28.61333333,1.75,0,0,2
1,7,2,28.68916667,1.25,0,0.033333333,1
1,7,3,28.28416667,0.75,0,0,0
1,7,4,28.25,2.083333333,0,0,0
1,7,5,27.99333333,2.333333333,0.066666667,0,1
1,7,6,27.80083333,1.666666667,0.133333333,0,0
1,7,7,28.01333333,2.416666667,19.55833333,0,0
1,7,8,28.42333333,2.666666667,27.48333333,0,3
1,7,9,29.69333333,4.416666667,58.8,0,3
1,7,10,29.92416667,3.583333333,95.88333333,0,4
1,7,11,31.0525,3.416666667,154.0916667,0,1
1,7,12,31.92083333,4,161.2333333,0,5
1,7,13,32.565,5.666666667,289.4833333,0,9
1,7,14,32.43166667,5.833333333,251.7166667,0,4
1,7,15,31.61583333,9.083333333,177.9583333,0,5
1,7,16,30.87833333,8.166666667,155.25,0,10
1,7,17,31.9825,6.833333333,253.7166667,0,10
1,7,18,31.75416667,8,153.4666667,0,12
1,7,19,30.58083333,12.58333333,39.78333333,0,14
1,7,20,30.55083333,9.666666667,20.675,0,12
1,7,21,30.8175,8.416666667,0.208333333,0,14
1,7,22,30.64083333,6.416666667,0,0,6
1,7,23,30.42166667,4.083333333,0,0,8
1,7,24,30.32583333,2.5,0.133333333,0,4
1,8,1,29.94583333,3.5,0,0.016666667,2
1,8,2,29.72583333,2.333333333,0,0,1
1,8,3,29.31166667,3.333333333,0,0,0
1,8,4,28.88416667,3.916666667,0,0,0
1,8,5,28.74166667,3.583333333,0,0,1
1,8,6,28.765,2.583333333,0,0,0
1,8,7,28.74,3.916666667,9.433333333,0,2
1,8,8,28.90333333,4.416666667,36.71666667,0,4
1,8,9,29.4925,5.75,62,0,2
1,8,10,29.88916667,4.75,94.49166667,0,4
1,8,11,30.1425,3.916666667,114.425,0,3
1,8,12,30.45083333,4.5,169.2833333,0,1
1,8,13,31.69083333,5.333333333,316.4833333,0,10
1,8,14,32.25166667,4.583333333,374.475,0,10
1,8,15,32.29916667,5.916666667,359.8,0,9
1,8,16,32.09416667,4.583333333,301.6333333,0,13
1,8,17,31.49833333,7.25,211.2916667,0,14
1,8,18,30.69,5.166666667,101.45,0,15
1,8,19,29.95333333,5.25,43.30833333,0,7
1,8,20,29.37,5.583333333,17.26666667,0,18
1,8,21,29.13666667,5.25,0,0,15
1,8,22,29.08833333,4.583333333,0,0,10
1,8,23,29.03666667,5.583333333,0,0,4
1,8,24,29.0175,2.916666667,0,0,6
1,9,1,28.96416667,2.916666667,0,0,2
1,9,2,28.79333333,3.333333333,0,0,0
1,9,3,28.715,2.583333333,0,0,1
1,9,4,28.70083333,3.333333333,0,0,1
1,9,5,28.74,4.083333333,0,0,1
1,9,6,28.75666667,3.583333333,0,0,0
1,9,7,28.7925,3.916666667,0.208333333,0,1
1,9,8,28.85333333,4.083333333,9.491666667,0,3
1,9,9,28.97916667,3.416666667,25.75,0,3
1,9,10,29.03,3.916666667,68.86666667,0,4
1,9,11,29.5325,2.916666667,103.1833333,0,3
1,9,12,30.27333333,3.583333333,156.3666667,0,3
1,9,13,30.85416667,4.583333333,221.2916667,0,12
1,9,14,31.15333333,4.25,220.1,0,9
1,9,15,31.73666667,4.166666667,291.8416667,0,10
1,9,16,31.7125,4.083333333,247.75,0,8
1,9,17,31.01083333,4.666666667,136.8666667,0,14
1,9,18,30.58166667,2.416666667,88.95,0,22
1,9,19,30.27,2.333333333,39.00833333,0,14
1,9,20,29.70583333,2.083333333,3.883333333,0,10
1,9,21,29.36583333,1.916666667,0,0,9
1,9,22,29.17166667,1.916666667,0,0,7
1,9,23,29.1175,1.5,0,0,4
1,9,24,29.11416667,1.083333333,0,0,5
1,10,1,28.96583333,1.083333333,0,0,2
1,10,2,28.92583333,1.083333333,0,0,1
1,10,3,28.9875,1,0,0,2
1,10,4,29.0275,1.166666667,0.066666667,0,1
1,10,5,29.10083333,0.833333333,0.066666667,0,1
1,10,6,29.22583333,1.083333333,0.133333333,0,0
1,10,7,29.31,0.833333333,3.95,0,1
1,10,8,29.66,1.833333333,26.975,0,0
1,10,9,30.52583333,4.333333333,76.15833333,0,0
1,10,10,31.66,4.333333333,154.0083333,0,1
1,10,11,32.64166667,3.75,275.1833333,0,2
1,10,12,32.9075,6,411.5416667,0,1
1,10,13,32.7775,8.083333333,459.7,0,7
1,10,14,33.16666667,9.583333333,464.8416667,0,4
1,10,15,32.68666667,12.5,424.4666667,0,4
1,10,16,32.82166667,11.5,359.5416667,0,3
1,10,17,33.14333333,10.83333333,273.8583333,0,5
1,10,18,33.09333333,9.333333333,145.6583333,0,14
1,10,19,32.93666667,8.833333333,98.40833333,0,7
1,10,20,32.86416667,9,13.65833333,0,4
1,10,21,33.08416667,11.08333333,0.066666667,0,6
1,10,22,32.2025,5.916666667,0.066666667,0,6
1,10,23,31.95083333,5.5,0,0,5
1,10,24,31.82,5.583333333,0,0,4
1,11,1,31.69833333,2.416666667,0.066666667,0,1
1,11,2,31.05416667,4.25,0,0,0
1,11,3,28.49666667,8.833333333,0,0,1
1,11,4,28.27,11.16666667,0,0,1
1,11,5,28.13833333,8.333333333,0,0,1
1,11,6,28.04833333,8.5,0,0,1
1,11,7,27.85166667,6.5,0.341666667,0,0
1,11,8,27.4175,5.083333333,5.816666667,0,0
1,11,9,27.335,5.583333333,5.383333333,0,0
1,11,10,27.4375,5.916666667,17.61666667,0,0
1,11,11,28.10416667,4.833333333,43.175,0,0
1,11,12,28.38666667,6.416666667,70.33333333,0,3
1,11,13,28.51833333,4.833333333,85.11666667,0,4
1,11,14,28.87833333,5.166666667,135.05,0,3
1,11,15,29.32666667,4.5,181.7333333,0,4
1,11,16,29.60416667,3.25,164.55,0,4
1,11,17,29.25,3.166666667,100.9,0,6
1,11,18,29.21166667,3.333333333,68.25,0,8
1,11,19,28.90666667,2,26.925,0,10
1,11,20,28.71166667,2.75,1.108333333,0,6
1,11,21,28.7125,2.833333333,0,0,6
1,11,22,28.68416667,2.5,0,0,7
1,11,23,28.55916667,2.916666667,0,0,5
1,11,24,28.40916667,2.583333333,0,0,3
1,12,1,28.40666667,3.416666667,0,0,3
1,12,2,28.28166667,3.5,0,0,2
1,12,3,28.1175,4.083333333,0,0,1
1,12,4,27.98333333,3.25,0.066666667,0,1
1,12,5,27.885,2.166666667,0.066666667,0,1
1,12,6,27.78416667,3.416666667,0,0,0
1,12,7,27.885,2.333333333,9.491666667,0,2
1,12,8,28.29916667,3.333333333,31.925,0,5
1,12,9,28.7725,2.583333333,73.38333333,0,1
1,12,10,28.8725,3.166666667,81.35833333,0,5
1,12,11,28.84833333,2.583333333,43.94166667,0,4
1,12,12,27.70333333,2.583333333,8.741666667,0,7
1,12,13,27.43333333,3,27.275,0,11
1,12,14,27.055,2.166666667,10.06666667,0,14
1,12,15,27.16333333,2.833333333,18.45,0,7
1,12,16,27.01916667,3.333333333,24.225,0,11
1,12,17,27.32916667,2.583333333,30.19166667,0,18
1,12,18,27.32583333,4.166666667,34.5,0,21
1,12,19,27.19416667,3.083333333,8.316666667,0,13
1,12,20,27.445,2.25,1.166666667,0,9
1,12,21,27.32833333,0.666666667,0.066666667,0,10
1,12,22,27.33916667,0.5,0,0,9
1,12,23,27.90833333,2.916666667,0,0,7
1,12,24,27.92166667,2.166666667,0,0,5
1,13,1,27.8225,1.25,0,0,3
1,13,2,27.08583333,1.333333333,0,0,1
1,13,3,26.10666667,1.083333333,0,0,0
1,13,4,25.88333333,1.416666667,0,0,2
1,13,5,25.73333333,1.166666667,0,0,0
1,13,6,25.72416667,1,0,0,0
1,13,7,25.87583333,1.25,3.391666667,0,2
1,13,8,26.38083333,1.333333333,26.78333333,0,3
1,13,9,27.90916667,2.166666667,157.2,0,1
1,13,10,29.46166667,2.166666667,180.8,0,4
1,13,11,30.47166667,4.25,288.0833333,0,7
1,13,12,30.89583333,3.833333333,398.7916667,0,3
1,13,13,31.45666667,4.333333333,496.075,0,12
1,13,14,31.60666667,5.333333333,473.6583333,0,15
1,13,15,31.12583333,5.25,442.8083333,0,8
1,13,16,31.13166667,4.083333333,343.25,0,10
1,13,17,30.88166667,5.083333333,265.7333333,0,15
1,13,18,30.1275,3.833333333,118.375,0,19
1,13,19,29.6075,7.333333333,64.35833333,0,9
1,13,20,29.06583333,5.416666667,6.925,0,9
1,13,21,28.88916667,5.5,0.133333333,0,7
1,13,22,28.81166667,4.416666667,0.066666667,0,11
1,13,23,28.73083333,3.166666667,0.133333333,0,5
1,13,24,28.61416667,1.666666667,0.133333333,0,5
1,14,1,28.59916667,1.166666667,0,0,2
1,14,2,28.50333333,1.5,0,0,0
1,14,3,27.98666667,1.416666667,0,0,1
1,14,4,27.785,1.166666667,0,0,1
1,14,5,27.5,1.25,0.066666667,0,1
1,14,6,27.43333333,0.916666667,0.208333333,0,0
1,14,7,27.56416667,0.666666667,16.09166667,0,0
1,14,8,28.39,1.25,59.43333333,0,3
1,14,9,30.15166667,1.833333333,167.4166667,0,2
1,14,10,30.84333333,3.333333333,196.0833333,0,3
1,14,11,31.70083333,4.5,362.6833333,0,6
1,14,12,32.03166667,4.583333333,400.8083333,0,7
1,14,13,31.6625,7.583333333,427.7583333,0,16
1,14,14,31.95916667,6.333333333,440.2583333,0,20
1,14,15,31.70666667,8.833333333,326.6416667,0,8
1,14,16,31.60416667,7,275.025,0,11
1,14,17,31.27583333,5.25,206.15,0,19
1,14,18,30.77416667,5.833333333,120.9083333,0,30
1,14,19,30.22416667,3.666666667,48.74166667,0,15
1,14,20,29.74,2.916666667,6.233333333,0,11
1,14,21,29.39,2,0,0,11
1,14,22,29.23583333,1.166666667,0,0,11
1,14,23,29.04,1.333333333,0,0,9
1,14,24,28.85333333,0.916666667,0,0,4
1,15,1,28.52333333,0.5,0,0,2
1,15,2,28.16166667,0,0,0,0
1,15,3,27.92916667,0.5,0,0,1
1,15,4,27.64916667,0.583333333,0,0,1
1,15,5,27.30083333,0.083333333,0.066666667,0,1
1,15,6,27.1425,0.25,0.55,0,1
1,15,7,27.25083333,0.5,18.10833333,0,1
1,15,8,28.06333333,1,71.01666667,0,3
1,15,9,29.51333333,2.5,150.325,0,2
1,15,10,31.14333333,4.083333333,255.2583333,0,2
1,15,11,32.0125,3.75,318.6416667,0,3
1,15,12,31.75166667,4.75,326.85,0,9
1,15,13,32.03333333,4.666666667,400.875,0,12
1,15,14,31.45666667,5.833333333,348.2916667,0,10
1,15,15,31.545,6.416666667,303.2333333,0,5
1,15,16,30.98333333,8.916666667,162.4,0,13
1,15,17,30.68,8.25,157.6916667,0,17
1,15,18,30.45166667,8.666666667,114.8583333,0,14
1,15,19,30.7375,7.25,62.96666667,0,15
1,15,20,30.84583333,5.583333333,17.2,0,14
1,15,21,30.56583333,6.5,0,0,15
1,15,22,30.34,6,0.066666667,0,7
1,15,23,30.20916667,5.166666667,0,0,6
1,15,24,30.15583333,3.916666667,0,0,2
1,16,1,30.04833333,2.916666667,0,0,2
1,16,2,29.92333333,1.75,0.066666667,0,1
1,16,3,29.74166667,2,0,0,0
1,16,4,29.62333333,2,0,0,1
1,16,5,29.55,1,0,0,2
1,16,6,29.62,2.666666667,0.341666667,0,0
1,16,7,29.82,3.166666667,14.50833333,0,1
1,16,8,29.0825,4.333333333,2.891666667,0.016666667,5
1,16,9,28.69583333,3,19.7,0.05,5
1,16,10,29.30166667,4,75.46666667,0,7
1,16,11,29.6825,4.75,37.06666667,0,8
1,16,12,29.6325,2.166666667,42.69166667,0,11
1,16,13,30.00916667,1.25,58.175,0.016666667,13
1,16,14,30.675,1.333333333,57.2,0,17
1,16,15,31.54583333,3.5,121.9166667,0,6
1,16,16,31.77083333,6.166666667,166.5666667,0,8
1,16,17,32.00333333,5.166666667,140.0416667,0,11
1,16,18,31.4175,6.083333333,71.15833333,0,23
1,16,19,30.09916667,4.25,10.61666667,0,28
1,16,20,29.19583333,1.5,0,0,11
1,16,21,28.2875,2,0,0.016666667,11
1,16,22,28.14083333,1.416666667,0.133333333,0,8
1,16,23,28.27166667,1.75,0,0,9
1,17,24,28.2075,1.416666667,0.133333333,0,4
1,17,1,28.36083333,1.25,0.066666667,0,2
1,17,2,28.975,4,0.066666667,0,1
1,17,3,28.91,4.25,0,0,2
1,17,4,29.0375,4,0.133333333,0,0
1,17,5,29.00083333,4.833333333,0.066666667,0,1
1,17,6,28.5975,3.5,0,0,0
1,17,7,27.80333333,3.833333333,0,0.016666667,1
1,17,8,26.96916667,6,1.225,0.333333333,1
1,17,9,27.0375,6.333333333,2.275,0.116666667,1
1,17,10,27.02833333,4.916666667,3.808333333,0.233333333,1
1,17,11,27.22833333,6.333333333,15.39166667,0.05,2
1,17,12,27.26583333,5.25,31.44166667,0,2
1,17,13,27.51166667,5.666666667,55.34166667,0.066666667,10
1,17,14,27.56666667,4.916666667,67.475,0.016666667,10
1,17,15,28.10833333,3.916666667,62.40833333,0,7
1,17,16,29.6725,5.666666667,166.7166667,0,5
1,17,17,28.8875,6.5,41.30833333,0,10
1,17,18,28.81,5.583333333,13.94166667,0,7
1,17,19,28.53916667,4.666666667,1.241666667,0,8
1,17,20,28.02833333,4.916666667,0.475,0.016666667,7
1,17,21,28.02333333,4.083333333,0.066666667,0,12
1,17,22,28.2525,4.166666667,0,0,7
1,17,23,28.41166667,3.75,0.066666667,0,3
1,18,24,28.47166667,2.333333333,0.066666667,0,3
1,18,1,28.37,2,0,0,2
1,18,2,28.615,2.166666667,0,0,1
1,18,3,28.80083333,2.083333333,0,0,1
1,18,4,28.73583333,4.333333333,0,0,1
1,18,5,28.3175,5,0.066666667,0,1
1,18,6,28.38416667,4.583333333,0,0,1
1,18,7,28.50083333,6.333333333,12.75833333,0,0
1,18,8,28.91166667,5.833333333,51.99166667,0,0
1,18,9,29.11083333,6.166666667,37.13333333,0,1
1,18,10,28.8075,7.666666667,29.08333333,0,1
1,18,11,28.71833333,7,35.74166667,0,1
1,18,12,28.35833333,6.5,76.375,0,2
1,18,13,28.2375,6.25,93.66666667,0,8
1,18,14,28.4975,4.333333333,82.825,0,5
1,18,15,29.07916667,4,123.95,0,6
1,18,16,29.80916667,4.75,115.1916667,0,8
1,18,17,29.42583333,4.75,71.93333333,0,6
1,18,18,29.10166667,4.083333333,47.9,0,7
1,18,19,28.54583333,4.083333333,16.15833333,0,12
1,18,20,28.30833333,2,0.691666667,0,6
1,18,21,28.46833333,2.75,0.133333333,0,6
1,18,22,28.31833333,1.916666667,0,0,6
1,18,23,27.565,1.5,0,0,5
1,19,24,27.48583333,1,0,0,4
1,19,1,27.51416667,1.333333333,0.066666667,0,2
1,19,2,27.4,1.416666667,0,0.016666667,1
1,19,3,27.01,0.416666667,0,0,1
1,19,4,26.9725,0.583333333,0,0,1
1,19,5,26.98916667,0.916666667,0,0,3
1,19,6,27.03416667,1.833333333,0.825,0,1
1,19,7,27.1225,1.5,13.66666667,0,0
1,19,8,27.51166667,1,31.225,0,4
1,19,9,28.43916667,1.833333333,74.43333333,0,1
1,19,10,29.685,2,147.6416667,0,3
1,19,11,30.50416667,3.25,160.8083333,0,3
1,19,12,30.1125,2.416666667,114.0833333,0,3
1,19,13,31.5475,3.583333333,296.8416667,0,7
1,19,14,32.0175,4.166666667,350.1,0,7
1,19,15,31.73666667,3.416666667,198.8083333,0,7
1,19,16,31.8125,3.25,223.0916667,0,11
1,19,17,31.07333333,2.666666667,90.675,0,19
1,19,18,30.32583333,2.166666667,41.00833333,0,19
1,19,19,30.11333333,1.5,21.98333333,0,13
1,19,20,29.73833333,1.333333333,5.208333333,0,11
1,19,21,29.33333333,0.333333333,0,0,14
1,19,22,29.01,0.666666667,0,0,6
1,19,23,29.05583333,2,0,0,2
1,20,24,29.10416667,2.416666667,0,0,2
1,20,1,28.95083333,1.333333333,0,0,3
1,20,2,28.89583333,1.833333333,0,0,1
1,20,3,28.84583333,2.166666667,0,0,1
1,20,4,28.6675,2.166666667,0,0,0
1,20,5,28.60833333,0.583333333,0,0,1
1,20,6,28.42166667,0.5,1.183333333,0,0
1,20,7,28.69833333,1.166666667,17.40833333,0,0
1,20,8,29.6475,2.083333333,88.125,0,3
1,20,9,31.3525,2.5,192.425,0,0
1,20,10,32.24916667,3.583333333,296.3583333,0,1
1,20,11,32.76166667,4.75,352.7416667,0,2
1,20,12,32.38166667,6.833333333,374.2666667,0,8
1,20,13,32.38833333,7.333333333,461,0,9
1,20,14,32.25166667,8.416666667,305.175,0,10
1,20,15,32.035,7.75,238.1,0,4
1,20,16,32.3175,6.583333333,137.7583333,0,18
1,20,17,32.205,4.833333333,152.6166667,0,12
1,20,18,30.9275,3.166666667,54.55833333,0,16
1,20,19,30.1325,3.583333333,32.05,0,13
1,20,20,29.6225,2.5,4.233333333,0,10
1,20,21,29.4325,1.416666667,0,0,8
1,20,22,29.6325,1.583333333,0,0,6
1,20,23,29.40666667,1.583333333,0,0,6
1,21,24,28.92333333,2.25,0,0,4
1,21,1,28.78666667,1.833333333,0,0,1
1,21,2,28.55833333,1.5,0,0,2
1,21,3,28.56583333,1.333333333,0,0,1
1,21,4,28.53166667,1.083333333,0,0,2
1,21,5,28.41666667,1.416666667,0.066666667,0,1
1,21,6,28.49166667,1.25,1.033333333,0,0
1,21,7,28.8675,1.083333333,9.708333333,0,0
1,21,8,30.4925,3.166666667,106.375,0,4
1,21,9,32.13666667,4.333333333,239.075,0,2
1,21,10,33.20166667,3.666666667,329.0583333,0,2
1,21,11,34.04583333,4.5,413.5916667,0,2
1,21,12,34.8775,4.083333333,463.5916667,0,5
1,21,13,35.62083333,3.083333333,457.3333333,0,14
1,21,14,34.48666667,4.5,446.925,0,11
1,21,15,33.58083333,6.166666667,387.825,0,5
1,21,16,33,6.333333333,301.2833333,0,11
1,21,17,32.4125,4.333333333,201.9333333,0,9
1,21,18,31.92083333,5.25,111.175,0,14
1,21,19,31.2775,5.083333333,34.375,0,16
1,21,20,30.65833333,2.583333333,0.483333333,0,15
1,21,21,30.245,1.166666667,0,0,11
1,21,22,30.0925,0.666666667,0.066666667,0,7
1,21,23,29.8875,0.333333333,0,0,10
1,22,24,29.62166667,0.25,0,0,4
1,22,1,29.3925,0.166666667,0.066666667,0,1
1,22,2,29.105,0.083333333,0,0,1
1,22,3,28.83333333,0,0,0,1
1,22,4,28.65333333,0,0,0,2
1,22,5,28.45,0.75,0.066666667,0,1
1,22,6,28.30083333,0.916666667,3.191666667,0,0
1,22,7,28.64,0.833333333,17.425,0,0
1,22,8,30.18083333,1.833333333,137.2083333,0,6
1,22,9,31.96333333,2.5,228.3833333,0,1
1,22,10,33.45166667,3,338.5083333,0,4
1,22,11,33.39666667,6.25,413.85,0,2
1,22,12,32.92333333,9.833333333,460.8083333,0,10
1,22,13,32.73083333,12.33333333,471.4333333,0,12
1,22,14,33.18416667,10.08333333,439.55,0,16
1,22,15,33.04166667,9.666666667,378.8416667,0,8
1,22,16,32.94,10.75,295.45,0,21
1,22,17,32.7925,8.833333333,202.2,0,15
1,22,18,32.5175,12,108.6583333,0,25
1,22,19,32.38583333,6.166666667,29.90833333,0,20
1,22,20,31.945,7.083333333,0.275,0,20
1,22,21,32.07666667,7.25,0,0,13
1,22,22,32.20583333,7.5,0.066666667,0,8
1,22,23,32.1175,2.333333333,0,0,6
1,23,24,32.2175,2.166666667,0.066666667,0,2
1,23,1,32.13416667,2,0,0,4
1,23,2,31.72916667,1,0.066666667,0,0
1,23,3,31.33333333,1.666666667,0.066666667,0,1
1,23,4,31.16583333,1.833333333,0,0,1
1,23,5,30.90416667,1.666666667,0,0,0
1,23,6,31.3475,2.666666667,6.375,0,0
1,23,7,32.3875,3.5,21.71666667,0,0
1,23,8,34.86166667,3.75,139.4333333,0,2
1,23,9,36.54916667,5.666666667,264.6916667,0,1
1,23,10,38.125,6.333333333,319.825,0,2
1,23,11,40.19666667,8,409.825,0,3
1,23,12,41.69333333,11.91666667,408.7583333,0,2
1,23,13,42.33833333,11.08333333,377.0916667,0,6
1,23,14,42.81916667,10.66666667,373.9083333,0,7
1,23,15,42.5,10.08333333,262.3916667,0,4
1,23,16,38.81583333,10,99.11666667,0,11
1,23,17,35.28083333,9.916666667,74.13333333,0,10
1,23,18,34.9625,7.916666667,9.2,0,8
1,23,19,35.3375,5.333333333,4.575,0,4
1,23,20,34.2275,7.916666667,0.066666667,0,6
1,23,21,33.82,4,0,0,3
1,23,22,35.52583333,4.083333333,0,0,5
1,23,23,34.7825,6.083333333,0,0,6
1,24,24,35.01333333,7.75,0,0,3
1,24,1,34.75416667,5.166666667,0,0,1
